i1	i10	i11	i12	i13	i14	i15	i16	i2	i3	i4	i5	i6	i7	i8	i9
OTU_226391_16S	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226393_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2264_16S	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	0
OTU_226403_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_226405_16S	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226410_16S	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226415_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226423_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_22643_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226432_16S	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU_226442_16S	0	2	0	3	0	0	0	1	0	2	0	0	0	1	0	1
OTU_226475_16S	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226480_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_226502_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226509_16S	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
OTU_226519_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_22656_16S	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0
OTU_226572_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_226586_16S	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
OTU_226591_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226594_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2266_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_226600_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226607_16S	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0
OTU_226612_16S	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0
OTU_226620_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226656_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226678_16S	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0
OTU_226679_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226688_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_22669_16S	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	2
OTU_226702_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_226706_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_226730_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226746_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_22675_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_226755_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_226765_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_226787_16S	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU_226795_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU_226798_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_2268_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_226818_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_22683_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226831_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_226833_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_226836_16S	0	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0
OTU_226845_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_226847_16S	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	1
OTU_226865_16S	2	3	1	1	4	2	2	4	3	2	4	4	1	2	4	1
OTU_226867_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226872_16S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_226873_16S	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
OTU_226874_16S	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OTU_22688_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226884_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_226897_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2269_16S	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0
OTU_226904_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226905_16S	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU_226914_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_226916_16S	1	1	0	0	0	0	0	0	2	0	2	0	2	1	0	1
OTU_226931_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_226955_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_226983_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226984_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_226989_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_226999_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2270_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_227000_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227002_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_227020_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_227031_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_227040_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227047_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_227048_16S	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0
OTU_227059_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_227063_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227064_16S	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0
OTU_227077_16S	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU_227124_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_227128_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_227129_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_227140_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227154_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_227166_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_227168_16S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_227172_16S	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0
OTU_227185_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227188_16S	4	1	4	5	6	3	5	3	4	3	5	3	3	2	6	6
OTU_2272_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_22720_16S	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_227212_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
OTU_22722_16S	2	1	1	0	1	0	0	0	0	0	0	0	1	2	1	0
OTU_227231_16S	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0
OTU_227239_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_227241_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_227250_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_227273_16S	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0
OTU_227274_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_227282_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_227290_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2273_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227301_16S	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
OTU_227308_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_227334_16S	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_227341_16S	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_227345_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_22735_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_22737_16S	0	0	1	1	3	2	2	0	1	0	2	3	0	1	0	2
OTU_227370_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227371_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_227380_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22739_16S	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OTU_227395_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227399_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_2274_16S	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTU_227406_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_227411_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_227452_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_227453_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_227456_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_227459_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_227466_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_227485_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227486_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_22749_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_227499_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227500_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_227524_16S	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU_22756_16S	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_227561_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_227568_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227576_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_227580_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_227582_16S	5	5	3	2	7	1	3	8	2	7	2	4	4	3	1	9
OTU_227591_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227595_16S	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0
OTU_227608_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_227609_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_227622_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_227635_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_227641_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_227661_16S	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_227676_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_227700_16S	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
OTU_227725_16S	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_22775_16S	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1
OTU_227753_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_227756_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227768_16S	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU_227780_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227795_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_227796_16S	0	1	1	1	0	0	1	2	1	1	3	0	0	0	0	0
OTU_227802_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227836_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_227850_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_227852_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_227859_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_227863_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_227881_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2279_16S	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_227902_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_227907_16S	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
OTU_227927_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_227958_16S	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1
OTU_22796_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_227965_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_227982_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_227986_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_227987_16S	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_2280_16S	5	3	6	1	5	4	4	1	3	1	0	0	1	0	2	4
OTU_228009_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_228024_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228027_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_228036_16S	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0
OTU_228041_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228047_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228056_16S	3	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0
OTU_22806_16S	3	0	0	0	1	2	0	0	2	1	2	0	0	2	1	2
OTU_228063_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_228078_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
OTU_228089_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_228090_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228107_16S	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
OTU_228126_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_228145_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228146_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_228150_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_228170_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_228177_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_228179_16S	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_228185_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_228201_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_228202_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228204_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_228215_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_228219_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_228224_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_228225_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228237_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_228242_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228273_16S	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228278_16S	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTU_228283_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228291_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2283_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_228304_16S	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OTU_228315_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228316_16S	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_228319_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_228322_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_228323_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228324_16S	1	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1
OTU_228372_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_228382_16S	3	3	0	2	4	4	4	1	4	6	1	2	3	3	6	3
OTU_228392_16S	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OTU_228407_16S	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTU_228413_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_228415_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228428_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_228433_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_228434_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_228437_16S	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
OTU_228449_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_22845_16S	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
OTU_228454_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_228466_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_228467_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_228477_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_2285_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
OTU_228506_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_228510_16S	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_228512_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_228514_16S	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
OTU_22855_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_228552_16S	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_228561_16S	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0
OTU_228568_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228569_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_22857_16S	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_228573_16S	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_228589_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228601_16S	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_228606_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228607_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22861_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_228633_16S	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0
OTU_228644_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22865_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228682_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228688_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_228693_16S	3	0	0	1	3	3	3	4	1	1	0	1	2	2	1	0
OTU_228695_16S	1	0	1	1	1	1	1	2	0	0	1	2	0	1	1	2
OTU_228699_16S	0	1	0	1	1	1	0	2	0	1	0	0	1	0	1	0
OTU_2287_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_228710_16S	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU_228711_16S	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU_228722_16S	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	1
OTU_228733_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_228736_16S	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_228755_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_22877_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_228777_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_228779_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_2288_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_228806_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22881_16S	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_228829_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_22883_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_228834_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22884_16S	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
OTU_228851_16S	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0
OTU_228857_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_228864_16S	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU_228874_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_228878_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228883_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228890_16S	2	0	2	0	3	1	1	1	2	1	2	0	0	2	2	0
OTU_2289_16S	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0
OTU_228909_16S	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22891_16S	1	1	1	2	1	0	0	0	0	1	0	0	1	0	2	1
OTU_228910_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_228926_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_228929_16S	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
OTU_228941_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_228950_16S	0	0	0	1	2	0	2	0	0	2	0	1	0	1	2	2
OTU_228955_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_228956_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_228958_16S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_228959_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_228968_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_228998_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22900_16S	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OTU_229018_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_229044_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_22908_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_229086_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_229088_16S	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
OTU_229092_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_2291_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_229108_16S	4	1	0	4	2	1	0	0	2	0	2	1	1	1	2	2
OTU_229135_16S	0	0	0	0	2	1	0	0	0	2	0	2	0	0	0	0
OTU_229144_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_229145_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_22915_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_229157_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_229170_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_229180_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_229182_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_229185_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_229194_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_229206_16S	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU_229207_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_229210_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_229222_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_229240_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_229248_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_229264_16S	0	0	0	1	0	1	2	0	2	0	0	0	1	1	0	0
OTU_229287_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2293_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_22931_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_229324_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_229325_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_229326_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_229328_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_229338_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_229345_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_229346_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_229359_16S	6	11	4	0	3	7	4	11	4	2	4	10	7	9	6	11
OTU_22937_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_229377_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
